[rosmaster.main][INFO] 2017-10-13 16:42:49,190: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2017-10-13 16:42:49,190: Starting ROS Master Node
[rosmaster.master][INFO] 2017-10-13 16:42:49,322: +PARAM [/robot_1/move_base_node/local_costmap/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,322: +PARAM [/robot_0/move_base_node/local_costmap/origin_z] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,322: +PARAM [/robot_1/move_base_node/global_costmap/base_scan/marking] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,322: +PARAM [/robot_0/move_base_node/TrajectoryPlannerROS/sim_granularity] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,322: +PARAM [/robot_0/move_base_node/local_costmap/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,322: +PARAM [/robot_0/move_base_node/local_costmap/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,322: +PARAM [/robot_1/move_base_node/local_costmap/base_scan/data_type] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,322: +PARAM [/robot_1/move_base_node/global_costmap/origin_z] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,322: +PARAM [/robot_0/move_base_node/local_costmap/base_scan/observation_persistence] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,322: +PARAM [/robot_1/move_base_node/global_costmap/transform_tolerance] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,322: +PARAM [/robot_0/move_base_node/TrajectoryPlannerROS/gdist_scale] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,322: +PARAM [/robot_0/move_base_node/local_costmap/resolution] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,322: +PARAM [/robot_1/move_base_node/global_costmap/base_scan/max_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,323: +PARAM [/robot_0/move_base_node/TrajectoryPlannerROS/oscillation_reset_dist] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,323: +PARAM [/robot_1/move_base_node/local_costmap/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,323: +PARAM [/robot_0/move_base_node/global_costmap/base_scan/min_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,323: +PARAM [/robot_0/move_base_node/local_costmap/lethal_cost_threshold] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,323: +PARAM [/robot_0/move_base_node/TrajectoryPlannerROS/yaw_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,323: +PARAM [/multi_global_planner/ant_multi_planner/final_optimization] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,323: +PARAM [/robot_1/move_base_node/TrajectoryPlannerROS/yaw_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,323: +PARAM [/robot_1/move_base_node/global_costmap/rolling_window] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,323: +PARAM [/robot_0/client_node/robot_name] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,323: +PARAM [/robot_1/client_node/robot_name] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,323: +PARAM [/robot_1/fake_localization/odom_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,323: +PARAM [/robot_0/move_base_node/TrajectoryPlannerROS/escape_vel] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,323: +PARAM [/robot_0/move_base_node/global_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,323: +PARAM [/robot_1/move_base_node/global_costmap/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,323: +PARAM [/robot_0/move_base_node/local_costmap/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,323: +PARAM [/robot_0/move_base_node/global_costmap/footprint_padding] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,323: +PARAM [/robot_1/move_base_node/local_costmap/base_scan/max_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,323: +PARAM [/robot_1/move_base_node/global_costmap/footprint_padding] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,324: +PARAM [/robot_1/fake_localization/global_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,324: +PARAM [/robot_0/move_base_node/local_costmap/footprint_padding] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,324: +PARAM [/robot_0/move_base_node/TrajectoryPlannerROS/prune_plan] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,324: +PARAM [/robot_0/move_base_node/global_costmap/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,324: +PARAM [/robot_1/move_base_node/check_for_multirobot_plans] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,324: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,324: +PARAM [/robot_1/move_base_node/local_costmap/rolling_window] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,324: +PARAM [/robot_0/move_base_node/global_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,324: +PARAM [/robot_0/move_base_node/TrajectoryPlannerROS/vtheta_samples] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,324: +PARAM [/robot_1/move_base_node/local_costmap/resolution] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,324: +PARAM [/robot_0/move_base_node/local_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,324: +PARAM [/robot_0/move_base_node/local_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,324: +PARAM [/map_server/frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,324: +PARAM [/robot_0/move_base_node/local_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,324: +PARAM [/robot_1/move_base_node/local_costmap/robot_radius] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,324: +PARAM [/robot_1/move_base_node/TrajectoryPlannerROS/gdist_scale] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,324: +PARAM [/robot_0/move_base_node/local_costmap/transform_tolerance] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,324: +PARAM [/robot_0/move_base_node/global_costmap/robot_radius] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,324: +PARAM [/robot_0/move_base_node/TrajectoryPlannerROS/meter_scoring] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,325: +PARAM [/robot_1/move_base_node/local_costmap/base_scan/observation_persistence] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,325: +PARAM [/robot_1/move_base_node/global_costmap/raytrace_range] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,325: +PARAM [/robot_1/move_base_node/local_costmap/height] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,325: +PARAM [/robot_0/move_base_node/global_costmap/cost_scaling_factor] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,325: +PARAM [/robot_1/move_base_node/TrajectoryPlannerROS/prune_plan] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,325: +PARAM [/robot_0/move_base_node/TrajectoryPlannerROS/dwa] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,325: +PARAM [/robot_0/move_base_node/global_costmap/z_resolution] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,325: +PARAM [/robot_1/move_base_node/global_costmap/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,325: +PARAM [/robot_0/move_base_node/global_costmap/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,325: +PARAM [/robot_1/move_base_node/TrajectoryPlannerROS/heading_lookahead] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,325: +PARAM [/stageros/base_watchdog_timeout] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,325: +PARAM [/robot_0/move_base_node/local_costmap/base_scan/min_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,325: +PARAM [/robot_1/move_base_node/TrajectoryPlannerROS/meter_scoring] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,325: +PARAM [/robot_1/move_base_node/global_costmap/base_scan/observation_persistence] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,325: +PARAM [/robot_0/move_base_node/local_costmap/width] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,325: +PARAM [/robot_0/move_base_node/TrajectoryPlannerROS/acc_lim_y] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,325: +PARAM [/robot_0/move_base_node/TrajectoryPlannerROS/acc_lim_x] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,325: +PARAM [/robot_0/fake_localization/odom_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,325: +PARAM [/robot_0/move_base_node/global_costmap/rolling_window] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,326: +PARAM [/robot_0/move_base_node/base_global_planner] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,326: +PARAM [/robot_1/move_base_node/TrajectoryPlannerROS/max_vel_x] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,326: +PARAM [/robot_1/move_base_node/local_costmap/base_scan/topic] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,326: +PARAM [/robot_0/move_base_node/global_costmap/base_scan/data_type] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,326: +PARAM [/robot_0/move_base_node/local_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,326: +PARAM [/robot_1/move_base_node/TrajectoryPlannerROS/sim_time] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,326: +PARAM [/robot_0/move_base_node/local_costmap/publish_voxel_map] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,326: +PARAM [/robot_1/move_base_node/local_costmap/lethal_cost_threshold] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,326: +PARAM [/robot_0/fake_localization/base_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,326: +PARAM [/robot_1/move_base_node/local_costmap/footprint_padding] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,326: +PARAM [/robot_1/move_base_node/local_costmap/z_voxels] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,326: +PARAM [/robot_1/move_base_node/TrajectoryPlannerROS/vtheta_samples] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,326: +PARAM [/robot_1/move_base_node/TrajectoryPlannerROS/acc_lim_th] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,326: +PARAM [/robot_0/move_base_node/local_costmap/base_scan/data_type] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,326: +PARAM [/robot_1/move_base_node/global_costmap/base_scan/expected_update_rate] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,326: +PARAM [/robot_0/move_base_node/local_costmap/z_voxels] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,326: +PARAM [/robot_0/move_base_node/global_costmap/origin_z] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,326: +PARAM [/robot_0/move_base_node/TrajectoryPlannerROS/max_vel_x] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,326: +PARAM [/robot_0/move_base_node/global_costmap/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,326: +PARAM [/robot_0/move_base_node/robot_name] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,327: +PARAM [/robot_0/move_base_node/TrajectoryPlannerROS/xy_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,327: +PARAM [/robot_0/move_base_node/global_costmap/z_voxels] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,327: +PARAM [/robot_0/move_base_node/local_costmap/base_scan/max_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,327: +PARAM [/robot_1/move_base_node/local_costmap/raytrace_range] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,327: +PARAM [/robot_0/move_base_node/TrajectoryPlannerROS/max_rotational_vel] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,327: +PARAM [/robot_1/move_base_node/global_costmap/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,327: +PARAM [/robot_0/move_base_node/local_costmap/base_scan/clearing] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,327: +PARAM [/robot_1/move_base_node/local_costmap/mark_threshold] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,327: +PARAM [/robot_1/move_base_node/global_costmap/map_type] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,327: +PARAM [/robot_0/move_base_node/global_costmap/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,327: +PARAM [/robot_0/move_base_node/global_costmap/base_scan/clearing] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,327: +PARAM [/robot_1/move_base_node/max_planning_retries] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,327: +PARAM [/robot_1/move_base_node/global_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,327: +PARAM [/robot_1/move_base_node/local_costmap/z_resolution] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,327: +PARAM [/robot_1/move_base_node/TrajectoryPlannerROS/occdist_scale] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,327: +PARAM [/robot_1/move_base_node/TrajectoryPlannerROS/acc_lim_x] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,327: +PARAM [/robot_1/move_base_node/TrajectoryPlannerROS/acc_lim_y] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,327: +PARAM [/robot_1/move_base_node/local_costmap/cost_scaling_factor] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,327: +PARAM [/robot_1/move_base_node/local_costmap/map_type] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,328: +PARAM [/robot_1/move_base_node/local_costmap/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,328: +PARAM [/multi_global_planner/multi_planner] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,328: +PARAM [/robot_0/move_base_node/global_costmap/unknown_threshold] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,328: +PARAM [/robot_1/move_base_node/global_costmap/lethal_cost_threshold] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,328: +PARAM [/robot_0/move_base_node/TrajectoryPlannerROS/vx_samples] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,328: +PARAM [/robot_1/move_base_node/local_costmap/transform_tolerance] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,328: +PARAM [/robot_0/move_base_node/local_costmap/robot_radius] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,328: +PARAM [/robot_0/move_base_node/TrajectoryPlannerROS/occdist_scale] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,328: +PARAM [/robot_0/move_base_node/global_costmap/lethal_cost_threshold] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,328: +PARAM [/robot_1/move_base_node/local_costmap/publish_voxel_map] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,328: +PARAM [/robot_1/move_base_node/global_costmap/mark_threshold] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,328: +PARAM [/distance_collector/number_of_robots] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,328: +PARAM [/robot_1/move_base_node/local_costmap/max_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,328: +PARAM [/robot_1/move_base_node/global_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,328: +PARAM [/robot_0/move_base_node/local_costmap/rolling_window] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,328: +PARAM [/robot_1/move_base_node/global_costmap/z_resolution] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,328: +PARAM [/robot_1/move_base_node/TrajectoryPlannerROS/pdist_scale] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,328: +PARAM [/robot_1/move_base_node/TrajectoryPlannerROS/min_in_place_rotational_vel] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,328: +PARAM [/robot_1/move_base_node/TrajectoryPlannerROS/min_vel_x] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,329: +PARAM [/robot_0/move_base_node/check_for_multirobot_plans] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,329: +PARAM [/multi_global_planner/ant_multi_planner/primitives] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,329: +PARAM [/robot_1/move_base_node/local_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,329: +PARAM [/robot_0/move_base_node/global_costmap/max_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,329: +PARAM [/robot_0/move_base_node/local_costmap/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,329: +PARAM [/robot_1/move_base_node/recovery_behavior_enabled] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,329: +PARAM [/robot_1/move_base_node/base_global_planner] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,329: +PARAM [/robot_1/move_base_node/TrajectoryPlannerROS/sim_granularity] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,329: +PARAM [/robot_1/move_base_node/TrajectoryPlannerROS/xy_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,329: +PARAM [/robot_1/move_base_node/global_costmap/base_scan/min_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,329: +PARAM [/robot_1/move_base_node/global_costmap/base_scan/clearing] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,329: +PARAM [/robot_0/move_base_node/local_costmap/cost_scaling_factor] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,329: +PARAM [/robot_0/move_base_node/global_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,329: +PARAM [/robot_0/move_base_node/TrajectoryPlannerROS/holonomic_robot] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,329: +PARAM [/robot_0/move_base_node/recovery_behavior_enabled] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,329: +PARAM [/robot_1/move_base_node/TrajectoryPlannerROS/oscillation_reset_dist] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,329: +PARAM [/robot_1/move_base_node/global_costmap/z_voxels] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,329: +PARAM [/robot_0/fake_localization/global_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,329: +PARAM [/robot_0/move_base_node/global_costmap/base_scan/expected_update_rate] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,329: +PARAM [/robot_0/tf_prefix] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,330: +PARAM [/robot_0/move_base_node/local_costmap/map_type] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,330: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,330: +PARAM [/robot_1/move_base_node/global_costmap/robot_radius] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,330: +PARAM [/robot_1/move_base_node/global_costmap/cost_scaling_factor] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,330: +PARAM [/robot_1/move_base_node/global_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,330: +PARAM [/robot_0/move_base_node/local_costmap/base_scan/topic] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,330: +PARAM [/robot_0/move_base_node/local_costmap/raytrace_range] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,330: +PARAM [/robot_1/move_base_node/local_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:42:49,330: +PARAM [/robot_1/move_base_node/local_costmap/update_frequency] by /roslaunch
